transitsite,AGGR_uplinkbitbuffer(%),AGGR_uplinkbytebuffer(%),AGGR_uplinkflowbuffer(%),uplinkcostbuffer(%),AGGR_uplinkbitbuffer,AGGR_uplinkbytebuffer,AGGR_uplinkflowbuffer,uplinkcostbuffer
NORCROSSGASATSITE;2,0.068218152555,0.0682181525549,0.000165242815138,0.0687852162653,20691111.1111,9311000000.0,1916.0,0.172
HOMEWOODALSATSITE;2,0.0179102872761,0.0179102872761,0.0313926851307,0.0181161063769,5432333.33333,2444550000.0,364000.0,0.0453
HOMEWOODALSATSITE;2,0.0386845500473,0.0386845500473,0.0670113086443,0.0390716024949,11733333.3333,5280000000.0,777000.0,0.0977
NORCROSSGASATSITE;2,0.0238364233189,0.0238364233189,2.97109341415e-05,0.0240748256929,7229777.77778,3253400000.0,344.5,0.0602
LOUISVILLEKYSATSITE;2,0.0746802308015,0.0746802308015,0.000205604838878,0.0755837550822,22651111.1111,10193000000.0,2384.0,0.189
LOUISVILLEKYSATSITE;2,0.0640273262998,0.0640273262998,0.000154979821923,0.0647860757848,19420000.0,8739000000.0,1797.0,0.162
NORCROSSGASATSITE;2,0.0732881731293,0.0732881731293,0.000204656158833,0.07398409889,22228888.8889,10003000000.0,2373.0,0.185
ROSWELLGASATSITE;2,0.0795377794154,0.0795377794154,0.000187148699817,0.0803827236589,24124444.4444,10856000000.0,2170.0,0.201
LOUISVILLEKYSATSITE;2,0.081545273111,0.081545273111,0.000250365288281,0.0823822938991,24733333.3333,11130000000.0,2903.0,0.206
ROSWELLGASATSITE;2,0.0706579167909,0.0706579167909,0.000360412173519,0.0715846146017,21431111.1111,9644000000.0,4179.0,0.179
NORCROSSGASATSITE;2,0.038034678913,0.038034678913,3.79040799861e-05,0.0383917486132,11536222.2222,5191300000.0,439.5,0.096
HOMEWOODALSATSITE;2,0.0360821348623,0.0360821348623,0.0709785161059,0.0365121525873,10944000.0,4924800000.0,823000.0,0.0913
LOUISVILLEKYSATSITE;2,0.0774863260038,0.0774863260038,0.00022449219614,0.0783831534186,23502222.2222,10576000000.0,2603.0,0.196
ROSWELLGASATSITE;2,0.0521582029899,0.0521582029899,0.000122034751263,0.0527886543431,15820000.0,7119000000.0,1415.0,0.132
